15498119	11	1.101966
15498468	11	1.065551
15498486	11	1.101358
15498526	11	1.090007
15499061	11	1.097443
15499108	11	1.082443
15493424	12	1.079859
15493571	12	1.080223
15493932	12	1.07432
15494872	12	1.080598
15496923	12	1.105982
15497149	12	1.095413
15497477	12	1.085387
15497553	12	1.076453
15497565	12	1.078576
15498542	12	1.094135
15498620	12	1.075792
15498954	12	1.073637
15499024	12	1.105285
15499333	12	1.078906
15493550	13	1.084682
15494157	13	1.088717
15494901	13	1.09645
15495604	13	1.102447
15496050	13	1.091247
15497005	13	1.084464
15497629	13	1.097602
15497845	13	1.091195
15498048	13	1.088804
15498134	13	1.078647
15498974	13	1.102996
15498007	14	1.096655
15498466	14	1.125263
15499034	14	1.098916
15493654	15	1.11779
15493902	15	1.099877
15495605	15	1.095557
15497241	15	1.105278
15498440	15	1.100521
15498994	15	1.106121
15499035	15	1.103049
15499048	15	1.119908
15499103	15	1.102617
15493584	16	1.126904
15495202	16	1.102983
15495939	16	1.101902
15497276	16	1.138963
15497556	16	1.139054
15498364	16	1.10152
15498539	16	1.101907
15499148	16	1.114808
15494459	17	1.118894
15497636	17	1.139501
15499032	17	1.141868
15499571	17	1.126895
15494211	18	1.122046
15497614	18	1.141229
15498800	18	1.116673
15499182	18	1.126519
15497577	19	1.13872
15497833	19	1.140669
15498663	19	1.135758
15499307	19	1.129594
15496824	20	1.165503
15498277	20	1.169871
15493470	21	1.160529
15497814	21	1.150102
15499022	21	1.153701
15497970	22	1.157714
15498896	22	1.150737
15496849	23	1.155689
15498493	23	1.177948
15498044	24	1.193438
15495299	29	1.233187
15496859	31	1.242758
15498278	31	1.214421
15498508	33	1.263358
15497082	38	1.289902
15494425	40	1.299675
15494891	42	1.331235
15498176	44	1.344676
15494480	46	1.326851
15498990	53	1.387396
15496784	56	1.407663
